miRNA_ID,GSM2385148,GSM2385149,GSM2385150,GSM2385151,GSM2385152,GSM2385153,GSM2385154,GSM2385155,GSM2385156,GSM2385157,GSM2385158,GSM2385159,GSM2385160,GSM2385161,GSM2385162,GSM2385163,GSM2385164,GSM2385165,GSM2385166,GSM2385167,GSM2385168,GSM2385169,GSM2385170,GSM2385171,GSM2385172,GSM2385173,GSM2385174,GSM2385175,GSM2385176,GSM2385177,GSM2385178,GSM2385179,GSM2385180,GSM2385181,GSM2385182,GSM2385183,GSM2385184,GSM2385185,GSM2385186,GSM2385187,GSM2385188,GSM2385189,GSM2385190,GSM2385191,GSM2385192,GSM2385193,GSM2385194,GSM2385195,GSM2385196,GSM2385197,GSM2385198,GSM2385199,GSM2385200,GSM2385201,GSM2385202,GSM2385203,GSM2385204,GSM2385205,GSM2385206,GSM2385207
hsa-miR-6881-3p,7.5515,0.621,-1.7269999999999999,2.3295000000000003,-0.36050000000000004,8.522,-0.833,-0.7185,1.9495,12.209999999999999,-0.556,-2.0415,-1.55,4.432499999999999,-1.7080000000000002,-0.7355,3.2079999999999997,0.7354999999999999,9.0425,-2.425,-0.36350000000000005,15.743500000000001,1.4540000000000002,-1.205,-2.0215,12.078,-0.15900000000000003,-1.5125000000000002,1.9794999999999998,-2.007,0.292,-1.8575,14.3595,-1.379,-2.859,-3.1414999999999997,3.9375,0.351,0.4859999999999999,-2.355,-1.479,-2.0795000000000003,0.142,-1.0645000000000002,-2.1189999999999998,-0.45999999999999996,-0.29700000000000004,1.659,-1.5175,-2.3545,-2.7384999999999997,-1.8384999999999998,-2.668,-2.5505,5.742,-1.473,-2.9745,-0.794,1.0245000000000002,-1.5
hsa-miR-6881-5p,-8.625,-2.2794999999999996,-3.4509999999999996,-6.6209999999999996,-2.097,3.768,-2.371,-3.8235,-6.5845,-11.1165,-3.8805,-3.434,-4.716,0.12899999999999984,-5.3475,-4.236,-2.4645,-3.8425000000000002,-12.4125,-6.492,-4.7755,-17.2495,-3.729,-4.7909999999999995,-2.732,-10.825,-5.1985,-5.9655000000000005,-4.1495,-7.7425,-2.9355,-1.1365,-11.5885,-2.9745,-3.567,-3.624,-6.761,-1.066,-1.9115000000000002,0.9955,-4.125,-2.303,-3.7604999999999995,-2.4539999999999997,-1.6465,-3.5745000000000005,-0.578,-4.096500000000001,-4.652,-3.653,-3.8645000000000005,-0.5265000000000001,-1.3465000000000003,-3.0145,-6.705,-4.745,-1.6629999999999998,-1.652,-3.3914999999999997,-4.451
hsa-miR-6882-3p,-3.3229999999999995,-2.3145,-4.2335,-3.217,-4.2775,-4.776999999999999,-3.8609999999999998,-4.444,-3.7215000000000003,-0.5645,-6.054,-3.5604999999999998,-6.473000000000001,-2.2745,-4.2725,-6.4879999999999995,-2.71,-3.8649999999999998,-2.3135,-5.9005,-4.131,0.9845,-2.4285,-4.4695,-3.9355,-0.23049999999999998,-3.5765000000000002,-5.447,-4.3925,-6.179,-6.602500000000001,-4.7195,3.104,-5.7395000000000005,-4.5385,-4.0435,-2.693,-4.0615,-2.9395,-4.1415,-3.0885000000000002,-3.8335,-4.131,-4.3295,-3.6340000000000003,-1.7454999999999998,-2.7695,-4.8835,-4.7325,-3.2399999999999998,-4.019,-3.932,-5.1690000000000005,-4.394,-0.9355,-5.6715,-6.58,-2.2915,-2.916,-5.8715
hsa-miR-6882-5p,-11.8155,-6.7444999999999995,-6.4985,-8.709,-6.2844999999999995,-1.0480000000000005,-5.718500000000001,-7.0265,-10.3215,-16.142,-9.311499999999999,-5.891,-9.3865,-5.9415,-8.117,-8.828,-7.605500000000001,-8.258500000000002,-18.258,-9.381499999999999,-9.491,-23.319,-8.5885,-9.635,-7.027500000000001,-14.9005,-10.8675,-9.4435,-9.251000000000001,-11.689,-9.1595,-6.054,-16.811500000000002,-7.3935,-7.067,-8.023,-11.772499999999999,-5.8675,-2.7359999999999998,-5.590999999999999,-8.668000000000001,-5.7924999999999995,-8.272499999999999,-6.410500000000001,-5.912,-4.5745,-5.29,-7.6579999999999995,-9.387,-7.718500000000001,-4.4555,-6.218500000000001,-7.589499999999999,-7.5845,-9.8625,-9.8385,-6.678999999999999,-5.8095,-9.02,-5.294
hsa-miR-6883-3p,0.6809999999999998,0.10749999999999997,-1.3725,1.276,-0.259,4.2345,-1.5455,-0.257,0.438,2.3615000000000004,-1.5765,-1.2294999999999998,-1.0779999999999998,0.7265,-0.512,-1.1545,1.024,0.604,2.8225000000000002,-1.4545,-1.157,4.6835,0.9020000000000001,-1.7280000000000002,1.7765,4.454,-0.2119999999999999,0.5950000000000001,1.9609999999999999,-2.543,-0.9804999999999999,-1.1969999999999998,6.392,-0.7925,-0.45899999999999996,-1.943,0.5395,-2.6045000000000003,-0.12000000000000006,-2.4210000000000003,-2.252,-1.438,-1.0955,-0.48500000000000004,-1.6605,7.9295,-0.5109999999999999,-0.09150000000000005,-1.4365,0.4980000000000001,2.83,-0.3795,-2.097,-0.42650000000000005,3.9735,-0.7675000000000001,-0.04050000000000002,0.7485,1.1675,-1.1415000000000002
hsa-miR-6883-5p,1.423,1.5699999999999998,0.5020000000000001,-1.386,8.7315,2.966,1.7625,-0.41150000000000003,-0.3115,-4.5215000000000005,4.298,1.1015000000000001,1.2209999999999999,4.497,1.48,0.38550000000000006,2.1265,-0.35900000000000004,-4.493,1.7760000000000002,-0.5985000000000001,-6.1205,0.5680000000000001,0.6885,-0.285,-3.1079999999999997,-1.0705,-0.5209999999999999,0.922,-2.041,3.2380000000000004,2.1955,-1.3264999999999998,1.105,1.258,-0.8160000000000001,-1.935,1.2725,1.7585000000000002,1.236,0.605,1.8075000000000003,-1.6785,3.0785,2.254,1.5725,-0.331,2.3535,0.9090000000000001,0.4960000000000001,1.6620000000000001,1.556,-1.4235,0.6295,2.8120000000000003,0.952,-0.45,1.3535,0.2185,1.7055
hsa-miR-6884-3p,14.9205,2.319,0.273,5.415,1.9355,1.5050000000000001,-1.2005,2.112,9.227500000000001,21.562,1.117,-1.9085,1.8655000000000002,8.216,-0.7555,1.513,5.9385,5.118,18.723499999999998,-0.6605000000000001,0.9475,27.675,4.805,0.10499999999999998,1.5154999999999998,20.851499999999998,4.246499999999999,-0.812,4.747999999999999,-1.971,-0.492,-0.5759999999999998,31.182499999999997,1.342,-0.3335,-1.3945,9.549,-0.3415,1.4025,-0.8160000000000001,-0.5630000000000001,-0.923,2.5955,-0.8230000000000001,-0.5650000000000002,1.1755,0.271,0.040000000000000105,-1.7985,-0.12999999999999995,-0.05600000000000005,-1.5059999999999998,-1.2425000000000002,-0.719,12.6645,-2.0545,-0.9305,-0.23199999999999993,4.454,-0.1740000000000001
hsa-miR-6884-5p,-7.3709999999999996,-3.116,-2.035,-1.6265000000000005,0.2395,17.791,-1.0125,-1.105,-5.1015,-9.346,-2.582,-0.5865,-4.3835,0.17049999999999996,-3.6165,-2.81,-2.9275,-5.111,-9.004999999999999,-4.378500000000001,-3.2159999999999997,-15.135,-4.18,-3.3645000000000005,-2.9905,-8.551,-4.831,-4.706,-3.9655,-4.7924999999999995,-4.0905000000000005,-2.6465,-9.494499999999999,-3.2195,-3.082,-2.783,-3.1815,-0.958,0.14450000000000002,-0.5149999999999999,-3.2915,-1.637,-3.8455,-2.3235,-1.2550000000000001,-0.7505,-1.5895,-3.1525,-4.603,-2.8355,-2.5255,-0.9179999999999999,-2.791,-2.278,-3.0580000000000003,-2.7925,-1.9829999999999999,-1.782,-2.3735,-2.256
hsa-miR-6885-3p,12.022,0.5925,-2.8075,4.2095,-0.908,-3.4765,-2.1445,-0.6555,5.6395,19.685,-3.814,-3.472,-3.3695,1.111,-3.776,-2.897,2.274,1.5699999999999998,19.1525,-4.5655,-1.043,31.666500000000003,4.042,-3.2649999999999997,-3.595,20.387999999999998,3.344,-2.8099999999999996,3.3715,-5.048,-3.1945,-2.959,30.9995,-0.7835000000000001,-3.9485,-0.8514999999999999,10.219,-1.6375,-1.8544999999999998,-2.83,0.02699999999999998,-2.6435000000000004,1.4969999999999999,-2.6189999999999998,-1.9645,-0.79,-1.322,-2.3345000000000002,-2.6775,-2.0185,-2.4074999999999998,-3.0495,-3.7235,-4.3545,10.5995,-3.1125,-2.504,-1.546,1.8010000000000002,-2.7695
hsa-miR-6885-5p,-9.898,-7.289,-8.298,-8.5565,-5.6585,-3.1390000000000002,-7.0120000000000005,-8.013,-9.5805,-9.5435,-9.013,-7.644499999999999,-10.5765,-7.998,-10.183,-11.248000000000001,-8.0705,-7.7905,-16.351,-10.936499999999999,-9.031,-14.259,-9.972,-10.532,-7.153499999999999,-11.257,-10.940000000000001,-9.232,-8.73,-11.75,-10.014,-8.422,-11.5845,-9.0995,-8.241,-7.9975,-10.3565,-7.661,-6.1925,-7.2435,-8.819500000000001,-6.968999999999999,-9.025,-7.17,-6.6034999999999995,-5.475,-7.4350000000000005,-9.358,-11.462,-7.822,-9.189499999999999,-7.447,-8.021,-8.6295,-8.323,-10.8465,-9.2405,-5.9865,-8.086,-10.4055
hsa-miR-6886-3p,19.957,1.0050000000000001,-1.7965,5.0655,5.633,6.961500000000001,-0.789,-0.716,9.4175,25.981,5.0305,-1.6785,-0.021000000000000036,3.1235,-0.7835000000000001,-0.752,4.307,4.5395,24.981,-2.642,-0.9445,41.7605,4.54,-0.8885,-2.3725,27.235000000000003,3.396,-2.445,7.351000000000001,-2.1725000000000003,1.923,-0.09600000000000002,36.542500000000004,-0.873,-2.5895,-2.018,12.045,-0.007499999999999995,-0.16950000000000004,-0.45,-1.7585000000000002,-1.4615,3.1915,0.3865,-2.6085000000000003,-0.859,-0.15599999999999997,2.591,-1.7634999999999998,-0.7595,-1.3925,0.58,-2.18,-1.9440000000000002,14.806999999999999,-0.8185,-1.3965,0.4145,4.1435,-3.4735
hsa-miR-6886-5p,-8.0875,-2.4905,-4.0634999999999994,-5.7935,-2.8549999999999995,3.9505000000000003,-4.0625,-3.3589999999999995,-5.597499999999999,-11.625499999999999,-5.9030000000000005,-2.7960000000000003,-4.261,-2.1085000000000003,-4.643,-4.24,-3.2185,-4.964,-12.4085,-5.664,-5.3245000000000005,-16.616999999999997,-4.8285,-4.806,-3.2969999999999997,-9.874500000000001,-6.6530000000000005,-4.3925,-4.8355,-6.106,-7.066,-2.532,-10.1525,-5.575,-5.867,-6.1339999999999995,-7.227500000000001,-4.871,-1.4965000000000002,2.7035,-1.3939999999999997,-3.3199999999999994,-6.236,-3.6774999999999998,-2.2005,-2.5825,-2.2135000000000002,-4.4025,-6.256,-3.357,-2.2585,-0.9189999999999999,-5.429,-4.0575,-6.9239999999999995,-4.2485,-1.8204999999999998,-2.5004999999999997,-4.54,-3.8024999999999998
hsa-miR-6887-3p,9.344,1.4605,-0.8714999999999999,2.8535,-0.22300000000000003,5.5155,-1.4689999999999999,0.7999999999999999,3.339,16.6935,-2.5265,-2.478,-1.6285,3.2880000000000003,-1.9675,-2.0334999999999996,2.0635,2.021,15.8025,-1.0565000000000002,-1.271,23.915,2.02,-1.126,-0.7415,16.450499999999998,2.4265,-1.5299999999999998,2.2965,-2.239,-1.9995,-2.119,22.857999999999997,-1.501,-1.879,2.3779999999999992,6.784999999999999,0.27399999999999997,-0.05999999999999996,-1.736,-2.0,-1.3145000000000002,1.034,-0.9225,-1.232,0.6479999999999999,-0.6950000000000001,-1.234,-0.24099999999999994,-1.057,-1.916,-0.9035,-1.2665000000000002,-0.30399999999999994,8.119,-1.6395,-1.19,-0.5865,2.1704999999999997,-0.7855000000000001
hsa-miR-6887-5p,-6.508,-2.2875,-3.7634999999999996,-5.9435,-2.3105,13.603,-3.0564999999999998,-1.778,-3.5799999999999996,-10.715,-4.0920000000000005,-2.6055,-2.9539999999999997,-1.3135000000000001,-6.4415,-6.0195,-4.648000000000001,-5.364,-7.3665,-6.449,-6.0605,-20.707,-4.165,-5.593500000000001,-3.7920000000000003,-12.796000000000001,-8.059000000000001,-6.461,-5.372999999999999,-9.479,-3.9155,-1.2559999999999998,-13.272499999999999,-2.833,-2.484,-4.7115,-6.835500000000001,-3.7155,0.4015000000000001,7.2924999999999995,-6.13,-3.1495,-4.964,-3.271,-2.1630000000000003,-2.9515000000000002,-1.5245000000000002,-4.2595,-7.2924999999999995,-2.962,-2.7800000000000002,0.24150000000000005,-5.045,-4.622,-6.882,-5.614,-4.1985,-3.0435,-5.117,-4.787
hsa-miR-6888-3p,-1.6649999999999998,0.503,0.09149999999999998,0.7260000000000001,-0.06699999999999998,13.7195,-0.06749999999999999,0.00900000000000003,-1.982,-2.2615000000000003,0.4055000000000001,-1.2285,-1.4255,4.3985,0.626,0.378,0.4084999999999999,-1.142,-3.028,-0.6539999999999999,-1.2755,-3.9494999999999996,-0.0015000000000000124,1.6909999999999996,0.8474999999999999,-1.2945,-0.12199999999999997,-1.7185,0.06600000000000003,-1.399,-1.8425,-1.8725,-1.164,-0.9135000000000002,-0.17049999999999996,-1.6765,-2.7005,0.2145,-0.28900000000000003,-1.4925000000000002,0.9710000000000001,0.9574999999999999,0.8020000000000002,-0.4680000000000001,1.3265,0.49349999999999994,0.056500000000000036,-0.0019999999999999905,-1.6440000000000001,0.364,0.06650000000000005,-1.037,-0.458,-0.029000000000000005,-0.2744999999999999,-1.8255,1.349,1.387,-0.993,-1.0125
hsa-miR-6888-5p,-8.997499999999999,-2.4445,-2.988,-6.0555,-3.457,6.349499999999999,-3.6454999999999997,-4.1955,-6.768000000000001,-10.397499999999999,-5.6855,-4.4795,-6.148,-3.3735,-4.8375,-4.643,-4.4335,-5.324,-12.143,-6.6265,-5.794,-16.9615,-4.968999999999999,-5.4595,-1.6675,-9.834999999999999,-6.3585,-5.66,-5.182,-6.4215,-5.486,-3.271,-10.495000000000001,-6.1114999999999995,-5.2985,-5.7995,-7.4375,-2.8884999999999996,-1.1800000000000002,-2.2495,-4.617,-3.5335,-6.1905,-2.848,-3.7354999999999996,-2.7645,-3.2805,-5.1025,-5.0755,-4.2885,-4.494,-4.5200000000000005,-4.789,-4.629,-6.633500000000001,-4.422,-4.5525,-1.816,11.377999999999998,-4.461
hsa-miR-6889-3p,10.535,1.085,-0.2615,4.557,-1.7795,1.9584999999999997,-0.7785,-0.03199999999999996,6.45,21.326,-5.1485,-2.442,-4.2225,0.413,-2.9255,-1.687,3.173,3.15,17.8535,-3.8560000000000003,-0.5515000000000001,26.665,5.502,-1.349,-0.5795,20.797,3.5985,-2.6559999999999997,3.507,-3.75,-2.057,-2.891,30.3625,-0.5215,-0.36949999999999994,-0.868,9.3855,-1.55,0.5305000000000001,-1.558,-2.3,-2.2969999999999997,1.9440000000000002,-1.3465,0.129,0.4965,0.7425,-0.709,-4.2204999999999995,-0.29450000000000004,-0.611,-1.4,-3.3894999999999995,-2.515,11.203,-4.436,-2.4189999999999996,-0.31,1.7120000000000002,-2.1565
hsa-miR-6889-5p,-6.3229999999999995,-1.5935000000000001,-2.7824999999999998,-3.9480000000000004,-2.1425,5.536,-3.2915,-3.7119999999999997,-5.944,-8.4035,-5.943,-4.029,-5.289,-0.9564999999999998,-4.5875,-4.608,-2.5985,-4.109,-9.186,-5.73,-4.326,-12.149000000000001,-4.3185,-5.0795,-3.81,-9.391,-4.8495,-4.8295,-3.6085000000000003,-6.4935,-4.002000000000001,-3.749,-7.12,-4.888,-5.549,-4.531499999999999,-6.531000000000001,-2.395,-2.6260000000000003,-3.0454999999999997,-3.7299999999999995,-3.722,-0.8695000000000002,-3.166,-2.3850000000000002,-3.2555,-1.6715,-4.2415,-4.4865,-2.2945,0.07849999999999971,-4.2295,-3.347,-4.1375,-5.185499999999999,-5.0335,-4.8125,-1.1504999999999999,-3.3200000000000003,-3.6305
hsa-miR-6890-3p,6.5485,-2.4815,-3.7525,0.2085,-3.682,2.1665000000000005,-4.4525,-3.882,0.301,15.145500000000002,-5.328,-6.248,-5.6465,2.205,-8.091,-5.596,-0.843,-0.7455,9.397499999999999,-7.5675,-4.7,17.982,0.24449999999999994,-4.912,-3.6159999999999997,13.398,-3.0625,-6.2445,-0.4995,-8.2125,-6.0729999999999995,9.3155,20.7035,-3.8705,-6.1535,-4.8695,3.2165,-5.008,-5.1045,-4.641,-5.6875,-3.786,-3.1275,-4.487,-2.8585000000000003,-3.2980000000000005,-4.517,-4.9079999999999995,-7.971000000000001,-4.0155,-5.3285,-4.029999999999999,-5.6195,-5.659000000000001,3.8195,-6.816,-5.2675,-2.4835000000000003,-0.9564999999999999,-6.715000000000001
hsa-miR-6890-5p,-7.6095,-3.8445,-4.3075,-6.192,-3.9509999999999996,12.3285,-3.3600000000000003,-2.945,-8.014,-10.6955,-7.4174999999999995,-4.9425,-6.314,-5.5085,-7.617999999999999,-5.6475,-4.7965,-6.4355,-11.1175,-7.095999999999999,-5.886,-16.932499999999997,-6.328,-6.5455,-4.239,-10.4655,-6.5795,-7.1745,-6.0835,-8.481,-5.992,-4.4465,-10.833,-5.7365,-4.066,-6.410500000000001,-7.408499999999999,-4.537,-1.3139999999999998,-2.104,-7.3405000000000005,-4.249,-6.1585,-5.4715,-3.113,-4.2235,-2.4579999999999997,-5.7565,-8.2855,-5.7155000000000005,-5.0649999999999995,-3.571,-5.9455,-6.8035,-5.960500000000001,-5.622,-4.8905,-3.1245,-5.654999999999999,-5.039
hsa-miR-6891-3p,16.338,3.435,3.5655,6.2844999999999995,5.7325,11.1265,1.704,3.197,7.5569999999999995,21.9845,3.139,1.188,1.8780000000000001,6.9505,1.4380000000000002,3.2035000000000005,5.7299999999999995,5.846500000000001,20.313,1.2775,3.2979999999999996,30.025,8.282,2.8115,1.6155000000000002,21.343,5.736,2.4875,5.9505,2.1465,3.8880000000000003,2.4045,32.921499999999995,4.109,2.158,1.4889999999999999,10.777,2.46,2.8845,1.3050000000000002,3.2659999999999996,1.354,4.539,0.9235,0.45600000000000007,3.5705,3.8155,2.8785,1.7494999999999998,2.679,1.3435,1.911,0.789,1.9715,15.3535,3.5174999999999996,1.5494999999999999,2.4825,5.59,0.8240000000000001
hsa-miR-6891-5p,33.4665,34.082,24.9875,18.112000000000002,43.958,56.1385,33.1225,36.0065,29.1255,31.953000000000003,24.2775,28.2015,20.1475,24.930500000000002,18.7105,31.398000000000003,23.683,29.8205,23.4875,23.313,25.773500000000002,31.628500000000003,32.9485,17.2425,22.654999999999998,15.657499999999999,33.4015,17.918,25.698,15.85,35.4985,25.923000000000002,20.396,31.811,45.619,40.304,30.392500000000002,41.4465,54.0095,68.627,25.718,11.9895,41.79,47.4915,45.0045,14.847,66.002,24.447499999999998,10.935500000000001,28.695999999999998,26.803500000000003,52.842,16.3595,18.797,22.12,42.556,57.154999999999994,32.285000000000004,29.962,28.386000000000003
hsa-miR-6892-3p,1.4555,-3.596,-4.274,0.5075,-3.3310000000000004,-4.549,-4.5009999999999994,-4.5805,-0.8385,5.5280000000000005,-6.678999999999999,-4.024,-7.016,0.8264999999999997,-6.854000000000001,-5.5975,-1.331,-3.6049999999999995,1.8795000000000002,-6.9985,-4.357,7.75,-0.5664999999999998,-5.1925,-3.6715000000000004,2.3865,-3.2079999999999997,-6.859999999999999,-2.563,-7.029999999999999,-5.4865,-3.902,9.699000000000002,-3.0164999999999997,-4.522,-5.8405000000000005,-1.5945,-1.7704999999999997,-3.3259999999999996,-3.4365,-5.3950000000000005,-3.6195,-3.0204999999999997,-4.663,-3.228,-2.6885000000000003,-2.718,-5.9715,-6.881,-3.9549999999999996,-6.101,-4.1795,-5.7385,-4.6485,2.5989999999999998,-8.498000000000001,-5.285,-2.683,-2.0645,-5.979
hsa-miR-6892-5p,-10.4735,-4.139,-6.397,-7.3935,-4.8454999999999995,-3.9895000000000005,-4.0815,-7.031499999999999,-9.2215,-12.373000000000001,-8.9485,-5.129,-8.984,-3.1075,-7.891,-7.147499999999999,-5.4275,-6.470999999999999,-15.084,-7.3325000000000005,-6.7909999999999995,-19.6515,-6.9965,-7.831999999999999,-5.2705,-10.988,-8.583,-8.3605,-6.218,-9.5545,-7.6405,-5.2295,-13.368500000000001,-6.356,-7.773000000000001,-6.508500000000001,-10.17,-5.203,-3.595,-3.5105000000000004,-8.0915,-5.715,-8.103,-3.5170000000000003,-5.2115,-3.7064999999999997,-4.8565,-5.953,-7.3340000000000005,-4.672,-5.2855,-4.573,-5.868,-6.4319999999999995,-7.696,-6.589,-8.0565,-3.5055,-6.0255,-6.9395
hsa-miR-6893-3p,1.6759999999999997,-2.948,-3.8049999999999997,-0.316,-2.6525,7.600500000000001,-3.3985,-3.1695,-0.785,12.448,-5.4535,-5.934,-4.854,5.492,-6.108,-5.3215,-0.9969999999999999,-1.431,7.345000000000001,-6.035,-5.576,15.037,-0.842,-4.9045000000000005,-3.3395,8.315000000000001,-2.8024999999999998,-6.631,-1.021,-7.9205,-4.0205,-1.8670000000000002,17.519,-5.003500000000001,-2.6689999999999996,-4.6395,0.19049999999999995,-3.8600000000000003,-2.465,-3.2765,-4.813000000000001,-4.165,-2.146,-3.914,-3.0565,-1.6149999999999998,-3.7950000000000004,-4.6579999999999995,-6.0545,-3.4854999999999996,-3.932,-4.3020000000000005,-4.4115,-4.9174999999999995,3.5265,-4.8774999999999995,-6.401999999999999,-3.8659999999999997,-1.6885,-6.064
hsa-miR-6893-5p,18.1205,24.804,15.816999999999998,17.4285,21.8885,22.5545,25.758499999999998,20.3915,25.729000000000003,24.194499999999998,15.896,18.307499999999997,14.5845,18.961000000000002,14.959999999999999,12.492999999999999,21.411,32.4915,15.288,16.349,19.2625,15.3875,19.256,19.037,16.202,14.174000000000001,23.756,11.292,22.571,9.241,14.411000000000001,28.787,16.630000000000003,23.219,16.773,15.374,10.728,15.608,23.923000000000002,28.299500000000002,18.922,10.2455,16.942,15.998,16.8515,10.813500000000001,19.6435,16.109,9.179,19.0335,17.3465,19.282,11.843,13.5915,30.972500000000004,23.302,22.821,23.947499999999998,22.308,9.89
hsa-miR-6894-3p,11.684999999999999,-1.1380000000000001,-3.9219999999999997,5.970000000000001,0.16450000000000004,-2.503,-3.3950000000000005,-2.5295,7.155500000000001,25.6,-2.6670000000000003,-3.6050000000000004,-3.854,2.011,-4.8005,-4.1225000000000005,1.0565,2.253,22.934,-2.4885,-3.689,35.4945,3.5865,-4.102,-3.127,26.563499999999998,2.1149999999999998,-3.675,2.225,-6.705,-3.2455,-4.9225,34.3495,-3.232,-4.3255,-2.9025000000000003,9.472,-3.497,-1.9344999999999999,-1.7505,-4.806,-3.8175,-0.207,-2.739,-2.2095,-1.287,-2.603,-2.2565,-5.057,-2.1870000000000003,-3.9365,-3.049,-4.788,-3.408,11.308,-4.2405,-4.013,-1.752,0.7655000000000001,-3.089
hsa-miR-6894-5p,-8.9715,-3.6525,-5.01,-6.3035000000000005,-3.557,-4.447,-3.9125,-6.739,-5.6875,-9.4825,-8.343,-4.768,-8.120999999999999,-4.2715000000000005,-7.9565,-5.945,-5.3915,-5.736,-13.604,-7.515000000000001,-5.403499999999999,-15.2595,-6.1095,-6.999,-3.8815,-10.0155,-7.0120000000000005,-6.6405,-5.3945,-8.8425,-7.3545,-3.8085,-11.484,-5.2485,-5.218999999999999,-5.5305,-8.1015,-4.2955,-2.677,-3.3305,-7.043000000000001,-4.119,-6.7575,-5.433999999999999,-3.595,-3.098,-4.054,-4.369,-8.678,-4.8295,-4.7700000000000005,-3.1405,-6.2485,-5.263,-8.0795,-4.929,-3.9345,-3.3875,-5.16,-5.18
hsa-miR-6895-3p,1.465,-2.9905,-4.406499999999999,-1.4869999999999999,-3.7515,-4.491,-3.844,-4.058,-0.703,8.129000000000001,-6.8225,-4.318,-6.5680000000000005,-0.20950000000000016,-6.2844999999999995,-6.6145,-1.6755,-1.9934999999999998,5.7875,-5.6585,-4.6435,12.892000000000001,-0.61,-5.205,-1.6835,8.092,-2.7715,-5.806,-2.6925,-6.850499999999999,-5.551,-5.9085,12.508500000000002,-6.501,-4.086,-5.5005,-0.3045,-4.436999999999999,-4.3385,-4.1615,-5.4575000000000005,-4.1515,-4.2305,-4.977,-4.174,-2.0774999999999997,-4.157500000000001,-5.2165,-5.814,-4.935499999999999,-5.178,-5.9365000000000006,-4.4985,-3.6365000000000003,2.3649999999999998,-6.547,-5.305,-3.5675,-1.94,-5.34
hsa-miR-6895-5p,-9.9145,-6.663500000000001,-6.5605,-7.531000000000001,-6.7989999999999995,10.504000000000001,-6.9985,-7.7475,-10.1115,-13.27,-8.526,-8.028,-9.348,-6.6965,-8.809999999999999,-8.1,-7.7675,-8.1175,-14.4535,-8.702,-8.6195,-18.086000000000002,-8.473,-9.565000000000001,-6.9895,-12.6725,-8.426,-8.751999999999999,-7.8765,-11.6655,-8.303,-7.3565,-13.378,-7.859999999999999,-7.8815,-8.899,-11.349,-5.6295,-4.8295,-4.1685,-7.255,-5.133,-8.591,-4.93,-5.8125,-4.16,-6.145,-7.5760000000000005,-9.077,-7.316,-6.223999999999999,-5.205,-7.9174999999999995,-7.849500000000001,-9.681000000000001,-9.075,-8.038,-5.0155,-8.2155,-8.466
hsa-miR-7-1-3p,50.8825,21.0335,23.5155,59.190999999999995,20.218,55.6275,43.974000000000004,18.6555,42.923500000000004,35.287,48.019,66.96000000000001,19.0255,24.442,30.069499999999998,14.5125,37.566500000000005,57.3625,40.8345,40.0895,27.028,29.9695,36.082,13.075999999999999,40.763999999999996,24.2465,34.819,8.0115,38.449,6.565,41.7575,33.746500000000005,40.9135,42.1695,18.2655,64.4485,21.968,25.8325,46.865,44.3995,60.9995,10.935500000000001,31.204,37.810500000000005,31.2185,25.381999999999998,27.553499999999996,28.273500000000002,9.878499999999999,42.36,20.2495,29.3165,21.791999999999998,39.569,38.044,20.1175,18.427,34.0025,14.3335,15.368500000000001
hsa-miR-7-2-3p,4.0585,1.4375,-1.131,-0.05549999999999997,0.3035,14.038,-0.5524999999999999,0.9285,1.234,4.306,-0.1325,-0.8330000000000002,-1.09,3.1625,-0.42799999999999994,-1.035,-0.12799999999999995,0.994,4.005000000000001,-2.127,-0.5880000000000001,7.8420000000000005,0.24549999999999997,-1.207,0.254,6.461,1.1115,-1.0955,2.002,-2.751,-1.128,-1.7875,8.7065,-1.0035,-1.3,-0.24300000000000002,0.9695,0.03299999999999994,0.5035,-0.0034999999999999697,-0.7865,-0.748,0.8949999999999999,-1.9490000000000003,1.2585000000000002,0.06949999999999998,-1.231,-0.697,-1.5005,0.4285,0.14900000000000008,0.3195,-2.855,-0.632,2.735,-1.6225,-0.23799999999999993,1.0885,1.9295000000000002,20.453
hsa-miR-7-5p,82.9045,95.407,37.0555,57.0475,117.07300000000001,456.6995,129.87449999999998,91.0035,48.505,104.593,42.0595,80.59400000000001,18.589,60.9005,30.591500000000003,110.24949999999998,63.7925,113.0115,74.3615,39.1245,71.34,71.216,170.504,21.0655,85.5755,29.3505,90.058,15.592500000000001,59.878499999999995,14.828,91.12950000000001,40.171499999999995,28.408499999999997,58.2445,92.07000000000001,141.658,81.9675,149.0205,264.386,141.453,45.6295,23.846,232.7815,66.466,135.48250000000002,60.2675,154.75050000000002,74.39500000000001,13.762,138.3565,55.556,85.065,24.364,41.1965,24.782,84.61749999999999,138.207,23.8595,49.2555,63.676
